gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
IL6,,,,no,0.419,0.217,4797,2534,-0.95,ENSG00000136244,Interleukin-6 (IL-6) (B-cell stimulatory factor 2) (BSF-2) (CTL differentiation factor) (CDF) (Hybridoma growth factor) (Interferon beta-2) (IFN-beta-2),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;vascular associated smooth muscle cell;smooth muscle cell of prostate;myeloid cell;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mural cell,IL6
IL6R,,,,no,2.653,2.937,30386,34319,0.147,ENSG00000160712,Interleukin-6 receptor subunit alpha (IL-6 receptor subunit alpha) (IL-6R subunit alpha) (IL-6R-alpha) (IL-6RA) (IL-6R 1) (Membrane glycoprotein 80) (gp80) (CD antigen CD126),Secreted,,IL6
INHA,,,,no,0.243,0.283,2788,3308,0.218,ENSG00000123999,Inhibin alpha chain,Secreted,duct epithelial cell;Sertoli cell;squamous epithelial cell;mesothelial cell;cortical cell of adrenal gland;granulosa cell;Leydig cell;theca cell,
INSR,,,,no,27.543,34.363,315452,401520,0.319,ENSG00000171105,Insulin receptor (IR),Cell membrane,secondary lens fiber,
IRS2,,,,no,3.409,5.046,39043,58963,0.566,ENSG00000185950,Insulin receptor substrate 2 (IRS-2),Cytoplasm,salivary gland cell,
KDM3A,,,,no,5.26,6.763,60245,79019,0.362,ENSG00000115548,Lysine-specific demethylase 3A,Cytoplasm,,
KLHL24,,,,no,5.459,6.263,62527,73187,0.198,ENSG00000114796,Kelch-like protein 24 (Kainate receptor-interacting protein for GluR6) (KRIP6) (Protein DRE1),Perikaryon;Cell projection,,
LDHA,,,,no,45.962,37.219,526404,434893,-0.304,ENSG00000134333,L-lactate dehydrogenase A chain (LDH-A),Cytoplasm,"pancreatic D cell;myometrial cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;rod bipolar cell;glycinergic neuron",
LOX,,,,no,3.007,2.25,34435,26293,-0.418,ENSG00000113083,Protein-lysine 6-oxidase,Secreted,endothelial cell of lymphatic vessel;preosteoblast;surface ectodermal cell;fibroblast;reticular cell;skin fibroblast;fibroblast of breast;mesothelial fibroblast;osteoblast,
LTBR,,,,no,13.487,14.184,154470,165740,0.073,ENSG00000111321,Tumor necrosis factor receptor superfamily member 3 (Lymphotoxin-beta receptor) (Tumor necrosis factor C receptor) (Tumor necrosis factor receptor 2-related protein) (Tumor necrosis factor receptor type III) (TNF-RIII) (TNFR-III),Membrane,,LT;LIGHT
MAFF,,,,no,2.792,1.406,31971,16428,-0.99,ENSG00000185022,Transcription factor MafF (U-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog F),Nucleus,skeletal muscle satellite stem cell;luminal epithelial cell of mammary gland;duodenum glandular cell;urothelial cell;bladder urothelial cell;epithelial cell of uterus;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;mammary gland epithelial cell;myometrial cell;skeletal muscle satellite cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;bladder cell,
MAP2K1,,,,no,4.591,3.625,52585,42362,-0.341,ENSG00000169032,Dual specificity mitogen-activated protein kinase kinase 1 (MAP kinase kinase 1) (MAPKK 1) (MKK1),Cytoplasm,,
MAP3K1,,,,no,6.146,8.665,70392,101251,0.496,ENSG00000095015,Mitogen-activated protein kinase kinase kinase 1,,kidney loop of Henle thin descending limb epithelial cell,
MAPK1,,,,no,12.287,10.624,140728,124144,-0.21,ENSG00000100030,Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1),Cytoplasm,"CD8-positive, alpha-beta cytokine secreting effector T cell",
MAPK3,,,,no,8.17,12.041,93574,140692,0.559,ENSG00000102882,Mitogen-activated protein kinase 3 (MAP kinase 3) (MAPK 3),Cytoplasm,,
MKNK1,,,,no,9.465,11.669,108400,136350,0.302,ENSG00000079277,MAP kinase-interacting serine/threonine-protein kinase 1,Cytoplasm;Nucleus,,
MTOR,,,,no,5.627,5.542,64450,64752,-0.022,ENSG00000198793,Serine/threonine-protein kinase mTOR,Endoplasmic reticulum membrane,,
MYH9,,,,no,63.504,61.585,727305,719603,-0.044,ENSG00000100345,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)",Cytoplasm,myoepithelial cell;myoepithelial cell of mammary gland;retinal blood vessel endothelial cell,
NDRG1,,,,no,16.842,17.238,192885,201421,0.034,ENSG00000104419,Protein NDRG1 (Differentiation-related gene 1 protein) (DRG-1) (N-myc downstream-regulated gene 1 protein) (Nickel-specific induction protein Cap43) (Reducing agents and tunicamycin-responsive protein) (RTP) (Rit42),Cytoplasm,retinal blood vessel endothelial cell;prostate gland microvascular endothelial cell;stratified epithelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;mesothelial fibroblast,
NEDD4L,,,,no,6.216,5.657,71195,66100,-0.136,ENSG00000049759,E3 ubiquitin-protein ligase NEDD4-like,Cytoplasm,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;luminal cell of prostate epithelium;retinal pigment epithelial cell;papillary tips cell;lung secretory cell,
NFKB1,,,,no,4.659,4.48,53358,52342,-0.057,ENSG00000109320,Nuclear factor NF-kappa-B p105 subunit (DNA-binding factor KBF1) (EBP-1) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1),Nucleus,"cortical thymic epithelial cell;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;mast cell;mucosal type mast cell;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;myeloid cell;fibroblast of connective tissue of nonglandular part of prostate",
NOS2,,,,no,0.032,0.011,370,123,-1.618,ENSG00000007171,"Nitric oxide synthase, inducible",Cytoplasm,basal cell of epithelium of trachea,
NOS3,,,,no,1.286,1.835,14734,21444,0.513,ENSG00000164867,Nitric oxide synthase 3,Cell membrane;Membrane,,
NR3C1,,,,no,4.017,4.475,46011,52286,0.156,ENSG00000113580,Glucocorticoid receptor (GR) (Nuclear receptor subfamily 3 group C member 1),Nucleus,type B pancreatic cell;mast cell;mucosal type mast cell;T-helper 2 cell,Aldo;Cort
P4HA1,,,,no,6.928,6.103,79341,71310,-0.183,ENSG00000122884,Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1),Endoplasmic reticulum lumen,mesothelial fibroblast;osteoblast,
PAM,,,,no,11.053,8.75,126588,102238,-0.337,ENSG00000145730,Peptidyl-glycine alpha-amidating monooxygenase (PAM),Cytoplasmic vesicle,pancreatic PP cell;PP cell;regular atrial cardiac myocyte;cardiac muscle myoblast,
PDGFB,,,,no,1.864,2.224,21348,25988,0.255,ENSG00000100311,Platelet-derived growth factor subunit B (PDGF subunit B) (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide) (Proto-oncogene c-Sis) (Becaplermin),Secreted,squamous epithelial cell;blood vessel endothelial cell;endothelial cell;endothelial cell of vascular tree,PDGF
PDHA1,,,,no,13.818,13.22,158260,154471,-0.064,ENSG00000131828,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",Mitochondrion matrix,intestinal crypt stem cell of colon,
PDHB,,,,no,9.245,8.602,105879,100510,-0.104,ENSG00000168291,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial (PDHE1-B)",Mitochondrion matrix,epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte,
PDK1,,,,no,2.098,2.007,24025,23456,-0.063,ENSG00000152256,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",Mitochondrion matrix,plasma cell,
PFKFB3,,,,no,4.454,5.828,51016,68099,0.388,ENSG00000170525,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 (6PF-2-K/Fru-2,6-P2ase 3) (PFK/FBPase 3) (6PF-2-K/Fru-2,6-P2ase brain/placenta-type isozyme) (Renal carcinoma antigen NY-REN-56) (iPFK-2)",,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;kidney loop of Henle thin ascending limb epithelial cell;secondary lens fiber;kidney loop of Henle thin descending limb epithelial cell;inflammatory macrophage;liver dendritic cell;fat cell;subcutaneous fat cell;adipocyte of breast;kidney collecting duct cell,
PFKP,,,,no,4.257,4.483,48752,52378,0.075,ENSG00000067057,"ATP-dependent 6-phosphofructokinase, platelet type (ATP-PFK) (PFK-P)",Cytoplasm,corneal endothelial cell,
PGF,,,,no,0.676,0.641,7737,7490,-0.076,ENSG00000119630,Placenta growth factor (PlGF),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;endothelial cell;endothelial cell of vascular tree;cerebral cortex endothelial cell;trophoblast giant cell;extravillous trophoblast;syncytiotrophoblast cell;myofibroblast cell,VEGF
PGK1,,,,no,9.363,7.998,107233,93451,-0.227,ENSG00000102144,Phosphoglycerate kinase 1,Cytoplasm,T-helper 17 cell;glycinergic neuron,
PGM1,,,,no,29.775,31.991,341006,373808,0.104,ENSG00000079739,Phosphoglucomutase-1 (PGM 1),Cytoplasm,slow muscle cell;fast muscle cell;white fat cell,
PIK3CA,,,,no,6.97,6.121,79827,71518,-0.187,ENSG00000121879,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)",,,
PIK3CB,,,,no,10.714,9.571,122705,111829,-0.163,ENSG00000051382,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)",Cytoplasm,,
PIK3CD,,,,no,1.39,2.73,15919,31898,0.974,ENSG00000171608,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform (PI3-kinase subunit delta) (PI3K-delta) (PI3Kdelta) (PtdIns-3-kinase subunit delta)",Cytoplasm,,
PIK3R1,,,,no,4.493,4.853,51457,56704,0.111,ENSG00000145675,Phosphatidylinositol 3-kinase regulatory subunit alpha (PI3-kinase regulatory subunit alpha) (PI3K regulatory subunit alpha) (PtdIns-3-kinase regulatory subunit alpha) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha) (PI3-kinase subunit p85-alpha) (PtdIns-3-kinase regulatory subunit p85-alpha),,epithelial cell of thymus;cortical thymic epithelial cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;keratocyte,
PIK3R2,,,,no,8.295,7.973,94998,93166,-0.057,ENSG00000105647,Phosphatidylinositol 3-kinase regulatory subunit beta (PI3-kinase regulatory subunit beta) (PI3K regulatory subunit beta) (PtdIns-3-kinase regulatory subunit beta) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit beta) (PI3-kinase subunit p85-beta) (PtdIns-3-kinase regulatory subunit p85-beta),,,
PIM1,,,,no,5.599,5.118,64122,59799,-0.13,ENSG00000137193,Serine/threonine-protein kinase pim-1,Cell membrane,"mesothelial cell of pleura;erythrocyte;enucleate erythrocyte;T-helper 17 cell;exhausted T cell;group 2 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;erythroid lineage cell;reticulocyte;enucleated reticulocyte",
PLAUR,,,,no,3.688,4.487,42234,52425,0.283,ENSG00000011422,Urokinase plasminogen activator surface receptor (U-PAR) (uPAR) (Monocyte activation antigen Mo3) (CD antigen CD87),Cell membrane,epithelial cell of lacrimal sac;epithelial cell of uterus;epithelial cell of urethra;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;hematopoietic cell;blood cell;granulocyte;leukocyte;liver dendritic cell;myeloid leukocyte;myeloid cell,VTN;PLAU
PLCG1,,,,no,5.209,7.695,59656,89916,0.563,ENSG00000124181,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",Cell projection,,
PLCG2,,,,no,1.576,2.24,18051,26172,0.507,ENSG00000197943,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",Membrane raft,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;brush cell;intestinal tuft cell;tuft cell of colon;endothelial cell of lymphatic vessel;ionocyte;melanocyte of skin,
PLIN2,,,,no,3.297,3.076,37764,35946,-0.1,ENSG00000147872,Perilipin-2 (Adipophilin) (Adipose differentiation-related protein) (ADRP),Membrane,elicited macrophage;alternatively activated macrophage;extravillous trophoblast;basophil;mast cell;mucosal type mast cell;fibroblast of breast;adventitial cell,
PPARGC1A,,,,no,2.556,2.147,29270,25092,-0.251,ENSG00000109819,Peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PGC-1-alpha) (PPAR-gamma coactivator 1-alpha) (PPARGC-1-alpha) (Ligand effect modulator 6),Nucleus,pigmented epithelial cell;pigmented ciliary epithelial cell;epithelial cell of sweat gland;white fat cell,
PPFIA4,,,,no,0.08,0.084,918,985,0.073,ENSG00000143847,Liprin-alpha-4 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-4) (PTPRF-interacting protein alpha-4),Cytoplasm,,
PRKCA,,,,no,2.789,3.645,31945,42590,0.386,ENSG00000154229,Protein kinase C alpha type (PKC-A) (PKC-alpha),Cytoplasm,endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Bergmann glial cell;Schwann cell;neuron;kidney interstitial fibroblast,
PRKCB,,,,no,0.4,0.534,4584,6243,0.417,ENSG00000166501,Protein kinase C beta type (PKC-B) (PKC-beta),Cytoplasm,IgG memory B cell;IgG-negative class switched memory B cell;amacrine cell;stellate neuron,
PRKCG,,,,no,0.083,0.065,952,759,-0.356,ENSG00000126583,Protein kinase C gamma type (PKC-gamma),Cytoplasm,,
PSMA6,,,,no,13.452,13.306,154070,155481,-0.016,ENSG00000100902,Proteasome subunit alpha type-6 (27 kDa prosomal protein) (PROS-27) (p27K) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain),Cytoplasm,"professional antigen presenting cell;dendritic cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;early lymphoid progenitor;common lymphoid progenitor",
PSMB5,,,,no,9.185,8.727,105190,101968,-0.074,ENSG00000100804,Proteasome subunit beta type-5,Cytoplasm,cortical thymic epithelial cell,
PSMC2,,,,no,6.495,6.37,74392,74434,-0.028,ENSG00000161057,26S proteasome regulatory subunit 7 (26S proteasome AAA-ATPase subunit RPT1) (Proteasome 26S subunit ATPase 2),Cytoplasm,,
PSMC5,,,,no,30.406,29.321,348236,342609,-0.052,ENSG00000087191,26S proteasome regulatory subunit 8 (26S proteasome AAA-ATPase subunit RPT6) (Proteasome 26S subunit ATPase 5) (Proteasome subunit p45) (Thyroid hormone receptor-interacting protein 1) (TRIP1) (p45/SUG),Cytoplasm,,
PSMD10,,,,no,4.371,3.157,50060,36892,-0.469,ENSG00000101843,26S proteasome non-ATPase regulatory subunit 10 (26S proteasome regulatory subunit p28) (Gankyrin) (p28(GANK)),Cytoplasm,,
PSMD2,,,,no,9.373,9.291,107351,108568,-0.013,ENSG00000175166,26S proteasome non-ATPase regulatory subunit 2 (26S proteasome regulatory subunit RPN1) (26S proteasome regulatory subunit S2) (26S proteasome subunit p97) (Protein 55.11) (Tumor necrosis factor type 1 receptor-associated protein 2),,fallopian tube secretory epithelial cell,
PSMD3,,,,no,16.487,16.171,188821,188957,-0.028,ENSG00000108344,26S proteasome non-ATPase regulatory subunit 3 (26S proteasome regulatory subunit RPN3) (26S proteasome regulatory subunit S3) (Proteasome subunit p58),,,
PSMD4,,,,no,9.985,10.427,114361,121840,0.062,ENSG00000159352,26S proteasome non-ATPase regulatory subunit 4 (26S proteasome regulatory subunit RPN10) (26S proteasome regulatory subunit S5A) (Antisecretory factor 1) (AF) (ASF) (Multiubiquitin chain-binding protein),,placental villous trophoblast,
PSME3,,,,no,14.974,12.598,171497,147200,-0.249,ENSG00000131467,Proteasome activator complex subunit 3 (11S regulator complex subunit gamma) (REG-gamma) (Activator of multicatalytic protease subunit 3) (Ki nuclear autoantigen) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma),Nucleus,,
PYGM,,,,no,0.096,0.102,1100,1192,0.087,ENSG00000068976,"Glycogen phosphorylase, muscle form",,slow muscle cell;fast muscle cell,
RBPJ,,,,no,6.005,6.608,68775,77211,0.138,ENSG00000168214,Recombining binding protein suppressor of hairless (CBF-1) (J kappa-recombination signal-binding protein) (RBP-J kappa) (RBP-J) (RBP-JK) (Renal carcinoma antigen NY-REN-30),Nucleus;Cytoplasm,Hofbauer cell;hematopoietic cell;leukocyte;professional antigen presenting cell;dendritic cell;myeloid leukocyte;immature innate lymphoid cell,
RBX1,,,,no,3.286,2.956,37629,34537,-0.153,ENSG00000100387,E3 ubiquitin-protein ligase RBX1,Cytoplasm,erythroid lineage cell,
RELA,,,,no,10.299,10.655,117951,124503,0.049,ENSG00000173039,Transcription factor p65 (Nuclear factor NF-kappa-B p65 subunit) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 3),Nucleus,,
SCARB1,,,,no,1.303,1.524,14927,17802,0.225,ENSG00000073060,"Scavenger receptor class B member 1 (SRB1) (CD36 and LIMPII analogous 1) (CLA-1) (CD36 antigen-like 1) (Collagen type I receptor, thrombospondin receptor-like 1) (SR-BI) (CD antigen CD36)",Cell membrane,glandular epithelial cell;cortical cell of adrenal gland;sympathetic neuron,
SDC2,,,,no,17.839,16.667,204308,194750,-0.098,ENSG00000169439,Syndecan-2 (SYND2) (Fibroglycan) (Heparan sulfate proteoglycan core protein) (HSPG) (CD antigen CD362),Membrane,renal beta-intercalated cell;pancreatic PP cell;PP cell;endosteal cell;muscle cell;smooth muscle cell;bronchial smooth muscle cell;pancreatic stellate cell;osteoblast;theca cell,ANGPTL;MK;PTN;ADGRA
SDC3,,,,no,1.64,0.798,18779,9330,-1.038,ENSG00000162512,Syndecan-3 (SYND3),Cell membrane,,ANGPTL;PTN
SDC4,,,,no,16.859,13.533,193090,158133,-0.317,ENSG00000124145,Syndecan-4 (SYND4) (Amphiglycan) (Ryudocan core protein),Secreted,duct epithelial cell;pancreatic ductal cell;luminal epithelial cell of mammary gland;myoepithelial cell;myoepithelial cell of mammary gland;mammary gland epithelial cell;serous cell of epithelium of trachea,ANGPTL;MK;PTN;COLLAGEN;FN1;THBS;TENASCIN
SELENBP1,,,,no,3.131,3.548,35860,41459,0.18,ENSG00000143416,Methanethiol oxidase (MTO),Nucleus,intestinal crypt stem cell;intestinal crypt stem cell of large intestine;intestinal crypt stem cell of colon;enterocyte of epithelium of large intestine;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;respiratory goblet cell;tracheal goblet cell;erythrocyte;erythroid lineage cell;reticulocyte;enucleated reticulocyte;erythroblast;primitive red blood cell;transit amplifying cell of colon,
SERPINE1,,,,no,3.762,1.954,43082,22829,-0.945,ENSG00000106366,Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;connective tissue cell;fibroblast;fibroblast of lung;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mesothelial fibroblast,
SLC25A1,,,,no,16.741,15.364,191731,179524,-0.124,ENSG00000100075,"Tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP) (Mitochondrial citrate carrier) (CIC) (Solute carrier family 25 member 1) (Tricarboxylate carrier protein)",Mitochondrion inner membrane,,
SLC2A1,,,,no,1.168,1.595,13374,18635,0.45,ENSG00000117394,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)",Cell membrane,cerebral cortex endothelial cell;trophoblast giant cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;erythrocyte;enucleate erythrocyte;erythroid lineage cell;reticulocyte;Mueller cell;fibroblast,
SLC2A3,,,,no,2.956,5.208,33857,60850,0.817,ENSG00000059804,"Solute carrier family 2, facilitated glucose transporter member 3 (Glucose transporter type 3, brain) (GLUT-3)",Cell membrane,anterior lens cell;vasa recta ascending limb cell;retinal blood vessel endothelial cell;gut endothelial cell;granulocyte;neutrophil;liver dendritic cell;B-1b B cell;T follicular helper cell;group 2 innate lymphoid cell,
SLC37A4,,,,no,10.467,7.604,119882,88848,-0.461,ENSG00000137700,Glucose-6-phosphate exchanger SLC37A4 (Glucose-5-phosphate transporter) (Glucose-6-phosphate translocase) (Solute carrier family 37 member 4) (Transformation-related gene 19 protein) (TRG-19),Endoplasmic reticulum membrane,,
SRPX,,,,no,6.63,5.403,75930,63129,-0.295,ENSG00000101955,Sushi repeat-containing protein SRPX,Cell surface,mesenchymal stem cell;lung microvascular endothelial cell;lung endothelial cell;preosteoblast;decidual cell;connective tissue cell;fibroblast;preadipocyte;brown preadipocyte;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of breast;white fat cell;myofibroblast cell,
STAT3,,,,no,24.177,23.625,276903,276050,-0.033,ENSG00000168610,Signal transducer and activator of transcription 3 (Acute-phase response factor),Cytoplasm,,
STC2,,,,no,4.547,7.117,52072,83164,0.647,ENSG00000113739,Stanniocalcin-2 (STC-2) (Stanniocalcin-related protein) (STC-related protein) (STCRP),Secreted,epithelial cell;duct epithelial cell;luminal epithelial cell of mammary gland;myoepithelial cell;myoepithelial cell of mammary gland;mammary gland epithelial cell,
TEK,,,,no,0.955,1.161,10937,13569,0.282,ENSG00000120156,Angiopoietin-1 receptor,Cell membrane,blood vessel endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of sinusoid;endothelial cell of uterus;cardiac endothelial cell;endocardial cell,ANGPT
TES,,,,no,12.134,11.703,138972,136747,-0.052,ENSG00000135269,Testin (TESS),Cytoplasm;Cell junction,myoepithelial cell;myoepithelial cell of mammary gland;epithelial cell of uterus;salivary gland cell,
TFRC,,,,no,6.869,4.179,78671,48832,-0.717,ENSG00000072274,Transferrin receptor protein 1 (TR) (TfR) (TfR1) (Trfr) (T9) (p90) (CD antigen CD71),Cell membrane,inflammatory macrophage;alveolar macrophage;lung macrophage;erythrocyte;enucleate erythrocyte;immature innate lymphoid cell;myeloid cell;erythroid lineage cell;proerythroblast;erythroblast;primitive red blood cell;transit amplifying cell of small intestine,
TGFB3,,,,no,9.565,4.734,109550,55314,-1.015,ENSG00000119699,Transforming growth factor beta-3 proprotein,Secreted,,TGFb
TGM2,,,,no,6.11,3.562,69980,41620,-0.779,ENSG00000198959,Protein-glutamine gamma-glutamyltransferase 2,Cytoplasm,endocardial cell;bronchial smooth muscle cell;trophoblast giant cell;placental villous trophoblast;decidual cell;connective tissue cell;fibroblast;fibroblast of lung;myofibroblast cell;stromal cell;stromal cell of ovary,ADGRG
TIPARP,,,,no,4.416,3.153,50578,36837,-0.486,ENSG00000163659,Protein mono-ADP-ribosyltransferase TIPARP,Nucleus,basal cell;urothelial cell;bladder urothelial cell;liver dendritic cell;group 3 innate lymphoid cell;bladder cell,
TKTL1,,,,no,0.044,0.019,501,219,-1.223,ENSG00000007350,Transketolase-like protein 1,Cytoplasm,"innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;forebrain radial glial cell",
TLR4,,,,no,1.988,1.885,22772,22030,-0.077,ENSG00000136869,Toll-like receptor 4 (hToll) (CD antigen CD284),Cell membrane,,RESISTIN;ANGPTL
TMEM45A,,,,no,6.708,5.149,76826,60169,-0.381,ENSG00000181458,Transmembrane protein 45A (DNA polymerase-transactivated protein 4) (Dermal papilla-derived protein 7),Membrane,lung goblet cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;decidual cell;sebaceous gland cell,
TPBG,,,,no,2.621,2.19,30018,25594,-0.259,ENSG00000146242,Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1),Cell membrane,mesothelial cell of pleura,
UBE2D1,,,,no,2.926,1.883,33510,22002,-0.636,ENSG00000072401,Ubiquitin-conjugating enzyme E2 D1,Cytoplasm,,
UBE2D2,,,,no,10.002,7.365,114555,86057,-0.442,ENSG00000131508,Ubiquitin-conjugating enzyme E2 D2,,chorionic trophoblast cell;mononuclear cell;T cell,
UBE2D3,,,,no,30.029,23.141,343922,270395,-0.376,ENSG00000109332,Ubiquitin-conjugating enzyme E2 D3,Cell membrane,myeloid leukocyte,
VEGFA,,,,no,9.162,8.643,104935,100994,-0.084,ENSG00000112715,"Vascular endothelial growth factor A, long form (L-VEGF) (Vascular permeability factor) (VPF)",Secreted,intestinal crypt stem cell of large intestine;type I pneumocyte;type B pancreatic cell;club cell;kidney glomerular epithelial cell;podocyte;elicited macrophage;inflammatory macrophage;liver dendritic cell;subcutaneous fat cell,VEGF
VHL,,,,no,5.964,4.942,68307,57747,-0.271,ENSG00000134086,von Hippel-Lindau disease tumor suppressor (Protein G7) (pVHL),Cytoplasm,,
VLDLR,,,,no,13.115,9.001,150204,105176,-0.543,ENSG00000147852,Very low-density lipoprotein receptor (VLDL receptor) (VLDL-R),Cell membrane,,RELN
XPNPEP1,,,,no,17.882,19.1,204796,223173,0.095,ENSG00000108039,Xaa-Pro aminopeptidase 1,Cytoplasm,,
