gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
A2ML1,,,,no,0.029,,329,0,,ENSG00000166535,Alpha-2-macroglobulin-like protein 1 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 9),Secreted,stem cell;basal cell;epithelial cell of stratum germinativum of esophagus;keratinocyte;stratified epithelial cell;epidermal cell,
ABCA3,,,,no,4.203,3.748,48142,43789,-0.166,ENSG00000167972,Phospholipid-transporting ATPase ABCA3,Endosome,epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;lung secretory cell,
ABCC3,,,,no,6.283,7.972,71961,93146,0.343,ENSG00000108846,ATP-binding cassette sub-family C member 3,Basolateral cell membrane,cholangiocyte;intrahepatic cholangiocyte;basal epithelial cell of prostatic duct;paneth cell of epithelium of small intestine;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;papillary tips cell,
ABCC8,,,,no,1.942,1.117,22243,13049,-0.798,ENSG00000006071,ATP-binding cassette sub-family C member 8 (Sulfonylurea receptor 1),Cell membrane,pancreatic endocrine cell;type B pancreatic cell;pancreatic D cell;pancreatic PP cell;glandular epithelial cell;enteroendocrine cell;PP cell;type L enteroendocrine cell;intestinal enteroendocrine cell;endocrine cell,
ABCD3,,,,no,6.961,7.227,79719,84448,0.054,ENSG00000117528,ATP-binding cassette sub-family D member 3,Peroxisome membrane,epithelial cell of lung;centrilobular region hepatocyte;lung secretory cell,
ABHD11,,,,no,1.836,2.7,21024,31546,0.557,ENSG00000106077,Protein ABHD11,,fallopian tube secretory epithelial cell,
ABI3BP,,,,no,1.96,2.415,22450,28220,0.301,ENSG00000154175,Target of Nesh-SH3 (Tarsh) (ABI gene family member 3-binding protein) (Nesh-binding protein) (NeshBP),Secreted,non-pigmented ciliary epithelial cell;anterior lens cell;endosteal cell;lens fiber cell;secondary lens fiber;muscle cell;smooth muscle cell;fibroblast;keratocyte;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;skin fibroblast;mesothelial fibroblast;adventitial cell;fibro/adipogenic progenitor cell,
ABTB2,,,,no,1.593,1.639,18242,19154,0.041,ENSG00000166016,Ankyrin repeat and BTB/POZ domain-containing protein 2,,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;cortical cell of adrenal gland;kidney connecting tubule epithelial cell;kidney collecting duct cell,
ACE,,,,no,1.299,1.68,14880,19636,0.371,ENSG00000159640,Angiotensin-converting enzyme (ACE),Cell membrane,epithelial cell;enterocyte;enterocyte of epithelium of large intestine;enterocyte of colon;enterocyte of epithelium of small intestine;enterocyte of epithelium proper of ileum;columnar/cuboidal epithelial cell;lung endothelial cell;M cell of gut;intestinal epithelial cell;epithelial cell of large intestine;colon epithelial cell;epithelial cell of small intestine;endothelial cell;endothelial cell of vascular tree,
ACE2,,,,no,1.424,0.366,16311,4279,-1.959,ENSG00000130234,Angiotensin-converting enzyme 2,Apical cell membrane,ciliated epithelial cell;enterocyte;enterocyte of epithelium of small intestine;columnar/cuboidal epithelial cell;type L enteroendocrine cell;intestinal epithelial cell;epithelial cell of small intestine,
ACHE,,,,no,0.76,0.781,8703,9128,0.04,ENSG00000087085,Acetylcholinesterase (AChE),Synapse,medullary thymic epithelial cell;follicular dendritic cell,
ACSL4,,,,no,6.804,6.355,77926,74262,-0.098,ENSG00000068366,Long-chain-fatty-acid--CoA ligase 4,Mitochondrion outer membrane,hepatoblast;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;intestinal tuft cell;tuft cell of colon;kidney distal convoluted tubule epithelial cell;mast cell;lung secretory cell,
ACVRL1,,,,no,2.753,2.951,31535,34478,0.1,ENSG00000139567,Serine/threonine-protein kinase receptor R3 (SKR3),Cell membrane,mesenchymal stem cell;epithelial cell;blood vessel endothelial cell;endothelial cell of umbilical vein;vasa recta descending limb cell;endothelial cell of artery;capillary endothelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;fibroblast of breast,BMP10
ADAMTS19,,,,no,0.06,0.039,682,454,-0.616,ENSG00000145808,A disintegrin and metalloproteinase with thrombospondin motifs 19 (ADAM-TS 19) (ADAM-TS19) (ADAMTS-19),Secreted,interstitial cell of Cajal;taste receptor cell;cortical cell of adrenal gland;kidney glomerular epithelial cell;podocyte;sympathetic neuron,
ADAMTS4,,,,no,4.938,1.402,56550,16383,-1.816,ENSG00000158859,A disintegrin and metalloproteinase with thrombospondin motifs 4 (ADAM-TS 4) (ADAM-TS4) (ADAMTS-4),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta ascending limb cell;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;smooth muscle cell;vascular associated smooth muscle cell;myometrial cell;smooth muscle cell of prostate;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;myofibroblast cell;pericyte;mural cell,
ADAR,,,,no,15.238,17.381,174520,203088,0.19,ENSG00000160710,Double-stranded RNA-specific adenosine deaminase (DRADA),Cytoplasm,epithelial cell;endothelial cell;endothelial cell of vascular tree;IgA plasmablast,
ADGRG6,,,,no,1.622,1.378,18572,16102,-0.235,ENSG00000112414,Adhesion G-protein coupled receptor G6 (Developmentally regulated G-protein-coupled receptor) (G-protein coupled receptor 126) (Vascular inducible G protein-coupled receptor),Cell membrane,brush cell;intestinal tuft cell;tuft cell of colon;parietal epithelial cell;muscle cell;smooth muscle cell,ADGRG
ADGRL4,,,,no,0.988,0.949,11314,11084,-0.059,ENSG00000162618,"Adhesion G protein-coupled receptor L4 (EGF, latrophilin and seven transmembrane domain-containing protein 1) (EGF-TM7-latrophilin-related protein) (ETL protein)",Cell membrane,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endothelial cell of uterus;cardiac endothelial cell,
AGER,,,,no,0.3,0.631,3439,7373,1.071,ENSG00000204305,Advanced glycosylation end product-specific receptor (Receptor for advanced glycosylation end products),Cell membrane,epithelial cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;lung secretory cell,
AGR3,,,,no,0.304,0.223,3481,2611,-0.444,ENSG00000173467,"Anterior gradient protein 3 (AG-3) (AG3) (hAG-3) (Anterior gradient 3 homolog) (Breast cancer membrane protein 11) (Protein disulfide isomerase family A, member 18)",Endoplasmic reticulum,epithelial cell;enterocyte of epithelium of small intestine;enterocyte of epithelium proper of ileum;multi-ciliated epithelial cell;ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;intestine goblet cell;large intestine goblet cell;colon goblet cell;small intestine goblet cell;ileal goblet cell;paneth cell of colon;intestinal epithelial cell;epithelial cell of large intestine;colon epithelial cell;epithelial cell of small intestine;lung ciliated cell,
AIF1L,,,,no,0.513,0.567,5877,6626,0.144,ENSG00000126878,Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2),Cytoplasm,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;vasa recta descending limb cell;kidney loop of Henle thin ascending limb epithelial cell;kidney epithelial cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle thin descending limb epithelial cell;extravillous trophoblast;kidney cell;kidney collecting duct cell,
AIRE,,,,no,0.038,,433,0,,ENSG00000160224,Autoimmune regulator (Autoimmune polyendocrinopathy candidiasis ectodermal dystrophy protein) (APECED protein),Nucleus,medullary thymic epithelial cell,
AKR1B1,,,,no,5.575,7.094,63855,82897,0.348,ENSG00000085662,Aldo-keto reductase family 1 member B1,Cytoplasm,pulmonary ionocyte;kidney loop of Henle thin ascending limb epithelial cell;ionocyte;Hofbauer cell;sperm;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell,
AKR1C3,,,,no,2.67,3.252,30578,38002,0.285,ENSG00000196139,Aldo-keto reductase family 1 member C3,Cytoplasm,intestinal crypt stem cell of small intestine;enterocyte of epithelium of small intestine;intrahepatic cholangiocyte;paneth cell of epithelium of small intestine;urothelial cell;bladder urothelial cell;microfold cell of epithelium of small intestine;epithelial cell of small intestine;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;transit amplifying cell of small intestine;bladder cell,
ALOX15,,,,no,0.052,0.163,598,1909,1.646,ENSG00000161905,"Polyunsaturated fatty acid lipoxygenase ALOX15 (12/15-lipoxygenase) (Arachidonate 12-lipoxygenase, leukocyte-type) (12-LOX)",Cytoplasm,stem cell;basal cell;respiratory basal cell;basal cell of epithelium of trachea;multi-ciliated epithelial cell;lung goblet cell;glandular epithelial cell;goblet cell;respiratory goblet cell;tracheal goblet cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;bronchial epithelial cell;erythroid lineage cell,
ALPL,,,,no,0.694,0.519,7944,6061,-0.419,ENSG00000162551,"Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNS-ALP) (TNSALP)",Cell membrane,epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;goblet cell;respiratory goblet cell;tracheal goblet cell;preosteoblast;blood cell;granulocyte;neutrophil;osteoblast;lung secretory cell,
AMH,,,,no,0.069,0.019,792,225,-1.844,ENSG00000104899,Muellerian-inhibiting factor (Anti-Muellerian hormone) (AMH) (Muellerian-inhibiting substance) (MIS),Secreted,duct epithelial cell;Sertoli cell;squamous epithelial cell;mesothelial cell;mesenchymal cell,AMH
ANGPT2,,,,no,0.184,0.145,2110,1697,-0.343,ENSG00000091879,Angiopoietin-2 (ANG-2),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;endothelial cell of artery;capillary endothelial cell;prostate gland microvascular endothelial cell;medullary thymic epithelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of uterus;surface ectodermal cell;muscle cell;smooth muscle cell;trophoblast giant cell,ANGPT
ANGPTL4,,,,no,12.861,3.047,147301,35608,-2.077,ENSG00000167772,Angiopoietin-related protein 4 (Angiopoietin-like protein 4) (Hepatic fibrinogen/angiopoietin-related protein) (HFARP),Secreted,endothelial tip cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;mature astrocyte;subcutaneous fat cell;epicardial adipocyte,ANGPTL
ANKRD30A,,,,no,0.143,0.026,1634,300,-2.474,ENSG00000148513,Ankyrin repeat domain-containing protein 30A (Serologically defined breast cancer antigen NY-BR-1),,epithelial cell;duct epithelial cell;luminal epithelial cell of mammary gland;mammary gland epithelial cell,
ANPEP,,,,no,59.817,58.898,685081,688203,-0.022,ENSG00000166825,Aminopeptidase N (AP-N) (hAPN),Cell membrane,intestinal crypt stem cell of small intestine;ciliated epithelial cell;enterocyte;enterocyte of epithelium of large intestine;enterocyte of colon;enterocyte of epithelium of small intestine;enterocyte of epithelium proper of ileum;intrahepatic cholangiocyte;columnar/cuboidal epithelial cell;pancreatic acinar cell;enteroendocrine cell of small intestine;M cell of gut;intestinal epithelial cell;epithelial cell of large intestine;colon epithelial cell;epithelial cell of small intestine;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;transit amplifying cell of small intestine,
ANXA2,,,,no,39.275,44.388,449817,518659,0.177,ENSG00000182718,Annexin A2 (Annexin II) (Annexin-2) (Calpactin I heavy chain) (Calpactin-1 heavy chain) (Chromobindin-8) (Lipocortin II) (Placental anticoagulant protein IV) (PAP-IV) (Protein I) (p36),Secreted,basal cell of epithelium of bronchus;pancreatic ductal cell;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;bronchial epithelial cell;epithelial cell of urethra;conjunctival epithelial cell;T cell,
ANXA3,,,,no,11.643,10.303,133343,120384,-0.176,ENSG00000138772,"Annexin A3 (35-alpha calcimedin) (Annexin III) (Annexin-3) (Inositol 1,2-cyclic phosphate 2-phosphohydrolase) (Lipocortin III) (Placental anticoagulant protein III) (PAP-III)",,pancreatic ductal cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;epithelial cell of uterus;immature neutrophil;myelocyte;tracheobronchial serous cell,
ANXA5,,,,no,36.744,27.541,420822,321811,-0.416,ENSG00000164111,Annexin A5 (Anchorin CII) (Annexin V) (Annexin-5) (Calphobindin I) (CPB-I) (Endonexin II) (Lipocortin V) (Placental anticoagulant protein 4) (PP4) (Placental anticoagulant protein I) (PAP-I) (Thromboplastin inhibitor) (Vascular anticoagulant-alpha) (VAC-alpha),,skeletal muscle satellite stem cell;pancreatic PP cell;PP cell;ovarian surface epithelial cell;elicited macrophage;alternatively activated macrophage;myeloid leukocyte;myeloid cell;fibroblast of mammary gland;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast,
AP2M1,,,,no,23.862,23.097,273285,269882,-0.047,ENSG00000161203,AP-2 complex subunit mu (AP-2 mu chain) (Adaptin-mu2) (Adaptor protein complex AP-2 subunit mu) (Adaptor-related protein complex 2 subunit mu) (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (HA2 50 kDa subunit) (Plasma membrane adaptor AP-2 50 kDa protein),Cell membrane,fallopian tube secretory epithelial cell;Hofbauer cell,
APLN,,,,no,0.182,0.065,2085,758,-1.489,ENSG00000171388,Apelin (APJ endogenous ligand),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;endothelial cell of vascular tree;cerebral cortex endothelial cell,APELIN
APOB,,,,no,0.084,0.046,963,539,-0.866,ENSG00000084674,Apolipoprotein B-100 (Apo B-100),Cytoplasm,hepatoblast;epithelial cell;ciliated epithelial cell;enterocyte;enterocyte of epithelium of large intestine;enterocyte of colon;enterocyte of epithelium of small intestine;enterocyte of epithelium proper of ileum;cholangiocyte;intrahepatic cholangiocyte;columnar/cuboidal epithelial cell;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;M cell of gut;intestinal epithelial cell;epithelial cell of large intestine;colon epithelial cell;epithelial cell of small intestine;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Kupffer cell;hepatic stellate cell,ApoB
APOL6,,,,no,4.177,3.899,47842,45556,-0.1,ENSG00000221963,Apolipoprotein L6 (Apolipoprotein L-VI) (ApoL-VI),Cytoplasm,respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell,
APOM,,,,no,0.442,0.447,5058,5221,0.017,ENSG00000204444,Apolipoprotein M (Apo-M) (ApoM) (Protein G3a),Secreted,epithelial cell of proximal tubule,
APP,,,,no,50.114,50.835,573949,593997,0.021,ENSG00000142192,Amyloid-beta precursor protein (APP) (ABPP) (APPI) (Alzheimer disease amyloid A4 protein homolog) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Amyloid-beta (A4) precursor protein) (Amyloid-beta A4 protein) (Cerebral vascular amyloid peptide) (CVAP) (PreA4) (Protease nexin-II) (PN-II),Cell membrane,epithelial cell;lens epithelial cell;anterior lens cell;endothelial tip cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;lung endothelial cell;type B pancreatic cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;kidney loop of Henle thin ascending limb epithelial cell;surface ectodermal cell,APP
AQP4,,,,no,0.111,0.065,1270,765,-0.76,ENSG00000171885,Aquaporin-4 (AQP-4) (Mercurial-insensitive water channel) (MIWC) (WCH4),Cell membrane,epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;astrocyte;mature astrocyte;radial glial cell;Mueller cell;forebrain radial glial cell;neural progenitor cell;lung secretory cell,
AQP5,,,,no,0.12,0.059,1377,688,-1.03,ENSG00000161798,Aquaporin-5 (AQP-5),Apical cell membrane,respiratory basal cell;basal cell of epithelium of trachea;epithelial cell;epithelial cell of lacrimal sac;glandular epithelial cell;goblet cell;respiratory goblet cell;tracheal goblet cell;acinar cell of salivary gland;duodenum glandular cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;epithelial cell of sweat gland;conjunctival epithelial cell;tracheobronchial serous cell;serous cell of epithelium of trachea;serous cell of epithelium of bronchus,
ARF6,,,,no,11.185,8.344,128105,97494,-0.423,ENSG00000165527,ADP-ribosylation factor 6,Cytoplasm,"epithelial cell of urethra;CD141-positive myeloid dendritic cell;myeloid dendritic cell, human;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;decidual natural killer cell, human",
ARG2,,,,no,0.298,0.093,3414,1088,-1.679,ENSG00000081181,"Arginase-2, mitochondrial",Mitochondrion,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell,
ARRDC3,,,,no,11.7,5.116,133995,59781,-1.193,ENSG00000113369,Arrestin domain-containing protein 3 (TBP-2-like inducible membrane protein) (TLIMP),Cytoplasm,respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;endosteal cell;fibroblast of breast;serous cell of epithelium of trachea,
ASCL1,,,,no,0.092,0.068,1052,794,-0.435,ENSG00000139352,Achaete-scute homolog 1 (ASH-1) (hASH1) (Class A basic helix-loop-helix protein 46) (bHLHa46),Nucleus,glioblast;Schwann cell precursor;neural crest cell;neuroendocrine cell;lung neuroendocrine cell;epithelial cell of thymus;medullary thymic epithelial cell;enteric neuron;peripheral nervous system neuron,
ASTN2,,,,no,1.454,1.297,16655,15150,-0.166,ENSG00000148219,Astrotactin-2,Membrane,kidney loop of Henle thin descending limb epithelial cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;cerebellar granule cell;Purkinje cell;visceromotor neuron,
ATF3,,,,no,5.902,2.359,67595,27560,-1.323,ENSG00000162772,Cyclic AMP-dependent transcription factor ATF-3 (cAMP-dependent transcription factor ATF-3) (Activating transcription factor 3),Nucleus,ileal goblet cell;paneth cell of epithelium of small intestine;duodenum glandular cell;epithelial cell of uterus;vascular associated smooth muscle cell,
ATOH8,,,,no,0.433,0.872,4954,10188,1.011,ENSG00000168874,Transcription factor ATOH8 (Class A basic helix-loop-helix protein 21) (bHLHa21) (Helix-loop-helix protein hATH-6) (hATH6) (Protein atonal homolog 8),Nucleus,epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte,
ATP1A1,,,,no,56.009,55.094,641463,643760,-0.024,ENSG00000163399,Sodium/potassium-transporting ATPase subunit alpha-1 (Na(+)/K(+) ATPase alpha-1 subunit),Basolateral cell membrane,intestinal crypt stem cell of small intestine;enterocyte of epithelium of small intestine;pancreatic ductal cell;intrahepatic cholangiocyte;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;pulmonary ionocyte;microfold cell of epithelium of small intestine;epithelial cell of small intestine;kidney distal convoluted tubule epithelial cell;macula densa epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle medullary thick ascending limb epithelial cell;kidney loop of Henle cortical thick ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;kidney loop of Henle epithelial cell;ionocyte;transit amplifying cell of small intestine;serous cell of epithelium of trachea;lung secretory cell,
BACE2,,,,no,22.264,25.449,254988,297366,0.193,ENSG00000182240,Beta-secretase 2,Cell membrane,basal epithelial cell of prostatic duct;lung goblet cell;duodenum glandular cell;luminal cell of prostate epithelium;melanocyte of skin,
BAIAP2,,,,no,0.783,1.127,8963,13167,0.526,ENSG00000175866,Brain-specific angiogenesis inhibitor 1-associated protein 2 (BAI-associated protein 2) (BAI1-associated protein 2) (Protein BAP2) (Fas ligand-associated factor 3) (FLAF3) (Insulin receptor substrate p53/p58) (IRS-58) (IRSp53/58) (Insulin receptor substrate protein of 53 kDa) (IRSp53) (Insulin receptor substrate p53),Cytoplasm;Membrane,epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte,
BARX2,,,,no,2.063,1.33,23622,15546,-0.632,ENSG00000043039,Homeobox protein BarH-like 2,Nucleus,epithelial cell of stratum germinativum of esophagus;acinar cell of salivary gland;salivary gland cell,
BATF,,,,no,0.664,0.516,7602,6029,-0.363,ENSG00000156127,Basic leucine zipper transcriptional factor ATF-like (B-cell-activating transcription factor) (B-ATF) (SF-HT-activated gene 2 protein) (SFA-2),Nucleus,"duct epithelial cell;luminal epithelial cell of mammary gland;mammary gland epithelial cell;mast cell;CD4-positive helper T cell;T-helper 17 cell;T follicular helper cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;type I NK T cell;regulatory T cell;exhausted T cell;group 2 innate lymphoid cell",
BBC3,,,,no,1.991,2.122,22808,24790,0.091,ENSG00000105327,"Bcl-2-binding component 3, isoforms 3/4 (JFY-1) (p53 up-regulated modulator of apoptosis)",,duct epithelial cell;luminal epithelial cell of mammary gland;epithelial cell of uterus;mammary gland epithelial cell,
BCAM,,,,no,7.253,10.178,83066,118932,0.489,ENSG00000187244,Basal cell adhesion molecule (Auberger B antigen) (B-CAM cell surface glycoprotein) (F8/G253 antigen) (Lutheran antigen) (Lutheran blood group glycoprotein) (CD antigen CD239),Membrane,basal cell of epithelium of trachea;lung neuroendocrine cell;blood vessel endothelial cell;vasa recta descending limb cell;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;pancreatic PP cell;pancreatic epsilon cell;PP cell;fallopian tube secretory epithelial cell;club cell;endothelial cell of uterus;kidney loop of Henle thin ascending limb epithelial cell;kidney glomerular epithelial cell;parietal epithelial cell;ovarian surface epithelial cell;placental villous trophoblast,
BCL10,,,,no,4.167,3.776,47720,44124,-0.142,ENSG00000142867,B-cell lymphoma/leukemia 10 (B-cell CLL/lymphoma 10) (Bcl-10) (CARD-containing molecule enhancing NF-kappa-B) (CARD-like apoptotic protein) (hCLAP) (CED-3/ICH-1 prodomain homologous E10-like regulator) (CIPER) (Cellular homolog of vCARMEN) (cCARMEN) (Cellular-E10) (c-E10) (Mammalian CARD-containing adapter molecule E10) (mE10),Cytoplasm,luminal epithelial cell of mammary gland;epithelial cell of uterus;mammary gland epithelial cell;epithelial cell of urethra,
BCL2,,,,no,1.295,1.556,14831,18181,0.265,ENSG00000171791,Apoptosis regulator Bcl-2,Mitochondrion outer membrane,parietal epithelial cell;kidney loop of Henle thin descending limb epithelial cell;melanocyte;Schwann cell;fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,
BCL2L13,,,,no,5.857,5.31,67076,62050,-0.141,ENSG00000099968,Bcl-2-like protein 13 (Bcl2-L-13) (Bcl-rambo) (Protein Mil1),Nucleus,corneal epithelial cell,
BCL6B,,,,no,0.397,0.339,4547,3966,-0.226,ENSG00000161940,B-cell CLL/lymphoma 6 member B protein (Bcl6-associated zinc finger protein) (Zinc finger protein 62),Nucleus,squamous epithelial cell;vein endothelial cell;endothelial cell of umbilical vein,
BCOR,,,,no,3.706,4.921,42440,57497,0.409,ENSG00000183337,BCL-6 corepressor (BCoR),Nucleus,basal cell of epidermis;stem cell of epidermis;epithelial cell of sweat gland;mature microglial cell;melanocyte of skin;mature astrocyte,
BMP2K,,,,no,4.076,4.833,46679,56475,0.246,ENSG00000138756,BMP-2-inducible protein kinase (BIKe),Nucleus,lens epithelial cell;anterior lens cell;macrophage;tissue-resident macrophage;Kupffer cell;central nervous system macrophage;enucleate erythrocyte;mast cell;immature innate lymphoid cell,
BMPR1B,,,,no,0.358,0.278,4101,3247,-0.366,ENSG00000138696,Bone morphogenetic protein receptor type-1B (BMP type-1B receptor) (BMPR-1B),Cell membrane,kidney collecting duct epithelial cell;kidney collecting duct principal cell;kidney collecting duct intercalated cell;neuroendocrine cell;chromaffin cell;renal principal cell;renal beta-intercalated cell;lung goblet cell;taste receptor cell;luminal cell of prostate epithelium;kidney connecting tubule epithelial cell;astrocyte;Bergmann glial cell;sympathetic neuron;fibroblast;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell;kidney collecting duct cell,BMP
BMPR2,,,,no,8.807,8.272,100863,96653,-0.09,ENSG00000204217,Bone morphogenetic protein receptor type-2 (BMP type-2 receptor) (BMPR-2),Cell membrane,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;cardiac endothelial cell,BMP;BMP10;GDF
BNC2,,,,no,0.436,0.46,4998,5372,0.075,ENSG00000173068,Zinc finger protein basonuclin-2,Nucleus,pigmented epithelial cell;parietal epithelial cell;melanocyte;melanocyte of skin;neuron;fibroblast;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;mesothelial fibroblast;fat cell;adipocyte of breast;fibro/adipogenic progenitor cell,
BNIP3,,,,no,27.04,17.418,309692,203522,-0.635,ENSG00000176171,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3,Mitochondrion;Mitochondrion outer membrane,pancreatic acinar cell;cortical thymic epithelial cell;ovarian surface epithelial cell;glycinergic neuron,
C5,,,,no,3.916,4.694,44854,54852,0.261,ENSG00000106804,Complement C5 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 4),Secreted,hepatoblast;intrahepatic cholangiocyte;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;hepatic stellate cell;lung secretory cell,
CA12,,,,no,15.295,17.295,175172,202089,0.177,ENSG00000074410,Carbonic anhydrase 12,Membrane,kidney collecting duct epithelial cell;kidney collecting duct intercalated cell;corneal endothelial cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;kidney distal convoluted tubule epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;kidney epithelial cell;kidney cortex tubule cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;mesothelial fibroblast;kidney cell;kidney collecting duct cell,
CA4,,,,no,2.352,2.623,26935,30654,0.158,ENSG00000167434,Carbonic anhydrase 4,Cell membrane,vasa recta ascending limb cell;capillary endothelial cell;paneth cell;paneth cell of colon;epithelial cell of large intestine;colon epithelial cell;kidney loop of Henle thin ascending limb epithelial cell,
CA9,,,,no,0.46,0.708,5263,8275,0.624,ENSG00000107159,Carbonic anhydrase 9,Nucleus,ovarian surface epithelial cell,
CACNA1C,,,,no,1.333,1.217,15270,14215,-0.132,ENSG00000151067,"Voltage-dependent L-type calcium channel subunit alpha-1C (Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle) (Voltage-gated calcium channel subunit alpha Cav1.2)",Cell membrane,pigmented epithelial cell;pigmented ciliary epithelial cell;muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;smooth muscle cell of sphincter of pupil;muscle precursor cell;smooth muscle myoblast;cardiac muscle myoblast;retina horizontal cell;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;kidney interstitial fibroblast;renal interstitial pericyte;kidney interstitial cell,
