gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
E2F1,,,,no,0.466,0.294,5341,3440,-0.664,ENSG00000101412,Transcription factor E2F1 (E2F-1) (PBR3) (Retinoblastoma-associated protein 1) (RBAP-1) (Retinoblastoma-binding protein 3) (RBBP-3) (pRB-binding protein E2F-1),Nucleus,,
E2F3,,,,no,1.512,1.104,17319,12901,-0.454,ENSG00000112242,Transcription factor E2F3 (E2F-3),Nucleus,,
FOXM1,,,,no,0.45,0.243,5159,2838,-0.891,ENSG00000111206,Forkhead box protein M1 (Forkhead-related protein FKHL16) (Hepatocyte nuclear factor 3 forkhead homolog 11) (HFH-11) (HNF-3/fork-head homolog 11) (M-phase phosphoprotein 2) (MPM-2 reactive phosphoprotein 2) (Transcription factor Trident) (Winged-helix factor from INS-1 cells),Nucleus,,
KIF11,,,,no,0.329,0.287,3763,3352,-0.196,ENSG00000138160,Kinesin-like protein KIF11 (Kinesin-like protein 1) (Kinesin-like spindle protein HKSP) (Kinesin-related motor protein Eg5) (Thyroid receptor-interacting protein 5) (TR-interacting protein 5) (TRIP-5),Cytoplasm,DN4 thymocyte;common dendritic progenitor;lymphoid lineage restricted progenitor cell,
KIF20A,,,,no,0.23,0.163,2638,1902,-0.501,ENSG00000112984,Kinesin-like protein KIF20A (GG10_2) (Mitotic kinesin-like protein 2) (MKlp2) (Rab6-interacting kinesin-like protein) (Rabkinesin-6),Golgi apparatus,,
MCM2,,,,no,1.351,1.499,15469,17516,0.15,ENSG00000073111,DNA replication licensing factor MCM2,Nucleus,macrophage dendritic cell progenitor,
MCM3,,,,no,5.299,5.626,60685,65744,0.087,ENSG00000112118,DNA replication licensing factor MCM3,Nucleus,macrophage dendritic cell progenitor,
MCM4,,,,no,3.96,3.843,45352,44908,-0.043,ENSG00000104738,DNA replication licensing factor MCM4,Nucleus,alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell,
MCM5,,,,no,3.895,6.02,44606,70337,0.628,ENSG00000100297,DNA replication licensing factor MCM5,Nucleus,T cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;macrophage dendritic cell progenitor;pre-conventional dendritic cell,
MCM6,,,,no,1.864,1.852,21352,21639,-0.01,ENSG00000076003,DNA replication licensing factor MCM6,Nucleus,,
MCM7,,,,no,6.862,7.165,78592,83723,0.062,ENSG00000166508,DNA replication licensing factor MCM7,Nucleus,alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;large pre-B-II cell;primitive red blood cell;fraction A pre-pro B cell,
MKI67,,,,no,0.406,0.307,4650,3590,-0.402,ENSG00000148773,Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67) (Antigen KI-67) (Antigen Ki67),Chromosome,"IgG plasmablast;IgA plasmablast;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;DN4 thymocyte;B cell;large pre-B-II cell;promonocyte;erythroid lineage cell;pro-B cell;fraction A pre-pro B cell;salivary gland cell",
NUSAP1,,,,no,0.434,0.38,4970,4440,-0.192,ENSG00000137804,Nucleolar and spindle-associated protein 1 (NuSAP),Cytoplasm,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;precursor B cell;large pre-B-II cell;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell",
PCNA,,,,no,8.72,8.294,99873,96918,-0.072,ENSG00000132646,Proliferating cell nuclear antigen (PCNA) (Cyclin),Nucleus,alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;primitive red blood cell;pre-conventional dendritic cell,
PLK1,,,,no,0.296,0.209,3391,2443,-0.502,ENSG00000166851,Serine/threonine-protein kinase PLK1,Nucleus;Chromosome,,
RB1,,,,no,6.828,6.976,78196,81518,0.031,ENSG00000139687,Retinoblastoma-associated protein (p105-Rb) (p110-RB1) (pRb) (Rb) (pp110),Nucleus,,
STMN1,,,,no,4.178,3.941,47848,46053,-0.084,ENSG00000117632,Stathmin (Leukemia-associated phosphoprotein p18) (Metablastin) (Oncoprotein 18) (Op18) (Phosphoprotein p19) (pp19) (Prosolin) (Protein Pr22) (pp17),Cytoplasm,"glioblast;Schwann cell precursor;pancreatic D cell;mast cell;mucosal type mast cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;large pre-B-II cell;fraction A pre-pro B cell;immature Schwann cell;enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;peripheral nervous system neuron",
TOP2A,,,,no,0.538,0.346,6160,4040,-0.637,ENSG00000131747,DNA topoisomerase 2-alpha,Cytoplasm,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;DN4 thymocyte;precursor B cell;large pre-B-II cell;promonocyte;erythroid lineage cell;pro-B cell;fraction A pre-pro B cell;salivary gland cell",
TPX2,,,,no,0.412,0.244,4715,2852,-0.754,ENSG00000088325,Targeting protein for Xklp2 (Differentially expressed in cancerous and non-cancerous lung cells 2) (DIL-2) (Hepatocellular carcinoma-associated antigen 519) (Hepatocellular carcinoma-associated antigen 90) (Protein fls353) (Restricted expression proliferation-associated protein 100) (p100),Nucleus,"double-positive, alpha-beta thymocyte;DN4 thymocyte;fraction A pre-pro B cell",
TYMS,,,,no,1.741,0.895,19943,10463,-0.959,ENSG00000176890,Thymidylate synthase (TS) (TSase),Nucleus,"double-positive, alpha-beta thymocyte;T-helper 17 cell;large pre-B-II cell;primitive red blood cell;macrophage dendritic cell progenitor;hematopoietic precursor cell;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell",
UBE2C,,,,no,0.192,0.104,2196,1215,-0.883,ENSG00000175063,Ubiquitin-conjugating enzyme E2 C,,"double-positive, alpha-beta thymocyte;DN4 thymocyte;large pre-B-II cell;promonocyte;fraction A pre-pro B cell",
