gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
PMP22,,,,no,1.951,1.635,22346,19107,-0.255,ENSG00000109099,Peripheral myelin protein 22 (PMP-22) (Growth arrest-specific protein 3) (GAS-3),Cell membrane,endosteal cell;Hofbauer cell;surface ectodermal cell;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;keratocyte;fibroblast of lung;bronchus fibroblast of lung;tendon cell;chondrocyte;adventitial cell,
POSTN,,,,no,1.149,0.464,13157,5422,-1.308,ENSG00000133110,Periostin (PN) (Osteoblast-specific factor 2) (OSF-2),Golgi apparatus,glioblast;Schwann cell precursor;neural crest cell;basal cell of epidermis;stem cell of epidermis;lung microvascular endothelial cell;lung endothelial cell;cardiac endothelial cell;endocardial cell;muscle cell;smooth muscle cell;glutamatergic neuron;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;myofibroblast cell;interstitial cell of ovary;mesenchymal cell,PERIOSTIN
PRRX1,,,,no,0.916,1.039,10494,12144,0.182,ENSG00000116132,Paired mesoderm homeobox protein 1 (Homeobox protein PHOX1) (Paired-related homeobox protein 1) (PRX-1),Nucleus,connective tissue cell;fibroblast;keratocyte;brown preadipocyte;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;tendon cell;adventitial cell;fibro/adipogenic progenitor cell,
PTHLH,,,,no,0.2,0.096,2291,1127,-1.052,ENSG00000087494,Parathyroid hormone-related protein (PTH-rP) (PTHrP) (Parathyroid hormone-like protein) (PLP),Cytoplasm;Nucleus;Secreted,stem cell;basal cell;respiratory basal cell;basal cell of epithelium of bronchus;duct epithelial cell;luminal epithelial cell of mammary gland;basal epithelial cell of tracheobronchial tree;mammary gland epithelial cell;neural progenitor cell,PTH
PTX3,,,,no,2.312,0.913,26482,10671,-1.34,ENSG00000163661,Pentraxin-related protein PTX3 (Pentaxin-related protein PTX3) (Tumor necrosis factor alpha-induced protein 5) (TNF alpha-induced protein 5) (Tumor necrosis factor-inducible gene 14 protein) (TSG-14),Secreted,vein endothelial cell;endothelial cell of umbilical vein;endothelial cell of lymphatic vessel;myelocyte;fibroblast;brown preadipocyte;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate,
PVR,,,,no,10.374,8.013,118814,93630,-0.373,ENSG00000073008,Poliovirus receptor (Nectin-like protein 5) (NECL-5) (CD antigen CD155),Secreted,,CD96;NECTIN;PVR
RGS4,,,,no,0.895,0.478,10256,5591,-0.904,ENSG00000117152,Regulator of G-protein signaling 4 (RGP4) (RGS4),,lung neuroendocrine cell;mesothelial cell of pleura;pancreatic A cell;pancreatic D cell;PP cell;type L enteroendocrine cell;endocrine cell;visceromotor neuron;sympathetic neuron,
SCG2,,,,no,2.606,1.674,29844,19566,-0.638,ENSG00000171951,Secretogranin-2 (Chromogranin-C) (Secretogranin II) (SgII),Secreted,type EC enteroendocrine cell;lung neuroendocrine cell;pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;pancreatic D cell;pancreatic PP cell;pancreatic epsilon cell;enteroendocrine cell;PP cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;enteroendocrine cell of colon;endocrine cell;OFF-bipolar cell;sympathetic neuron,
SDC4,,,,no,16.859,13.533,193090,158133,-0.317,ENSG00000124145,Syndecan-4 (SYND4) (Amphiglycan) (Ryudocan core protein),Secreted,duct epithelial cell;pancreatic ductal cell;luminal epithelial cell of mammary gland;myoepithelial cell;myoepithelial cell of mammary gland;mammary gland epithelial cell;serous cell of epithelium of trachea,ANGPTL;MK;PTN;COLLAGEN;FN1;THBS;TENASCIN
SERPINE1,,,,no,3.762,1.954,43082,22829,-0.945,ENSG00000106366,Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;connective tissue cell;fibroblast;fibroblast of lung;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mesothelial fibroblast,
SERPINH1,,,,no,8.815,6.746,100961,78829,-0.386,ENSG00000149257,Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47),Endoplasmic reticulum lumen,epithelial cell;endothelial tip cell;lung endothelial cell;cortical thymic epithelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endosteal cell;preosteoblast;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;osteoblast;chondrocyte;stromal cell of ovary;interstitial cell of ovary;mesenchymal cell,
SFRP1,,,,no,1.146,0.866,13123,10117,-0.404,ENSG00000104332,Secreted frizzled-related protein 1 (FRP-1) (sFRP-1) (Secreted apoptosis-related protein 2) (SARP-2),Secreted,basal cell;acinar cell of salivary gland;ovarian surface epithelial cell;Leydig cell;mesodermal cell;radial glial cell;forebrain radial glial cell;myofibroblast cell,
SFRP4,,,,no,0.461,0.643,5285,7516,0.479,ENSG00000106483,"Secreted frizzled-related protein 4 (sFRP-4) (Frizzled protein, human endometrium) (FrpHE)",Secreted,uterine smooth muscle cell;connective tissue cell;fibroblast;reticular cell;fibroblast of mammary gland;myofibroblast cell;stromal cell;stromal cell of ovary;theca cell,
SLIT2,,,,no,1.03,1.262,11800,14749,0.293,ENSG00000145147,Slit homolog 2 protein (Slit-2),Secreted,renal intercalated cell;renal alpha-intercalated cell;taste receptor cell;muscle cell;smooth muscle cell;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;mesothelial fibroblast;fibro/adipogenic progenitor cell,SLIT
SLIT3,,,,no,1.058,0.872,12120,10194,-0.279,ENSG00000184347,Slit homolog 3 protein (Slit-3) (Multiple epidermal growth factor-like domains protein 5) (Multiple EGF-like domains protein 5),Secreted,chromaffin cell;lens epithelial cell;anterior lens cell;lens fiber cell;parietal epithelial cell;smooth muscle myoblast;sympathetic neuron;connective tissue cell;fibroblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibroblast of lung;kidney interstitial fibroblast;mesothelial fibroblast;renal interstitial pericyte;fibro/adipogenic progenitor cell;kidney interstitial cell,
SNAI2,,,,no,4.226,3.209,48405,37493,-0.397,ENSG00000019549,Zinc finger protein SNAI2 (Neural crest transcription factor Slug) (Protein snail homolog 2),Nucleus,preosteoblast;mesodermal cell;pulmonary interstitial fibroblast;fibroblast of lung;chondrocyte;mesenchymal cell,
SPOCK1,,,,no,2.023,0.755,23171,8824,-1.422,ENSG00000152377,Testican-1 (Protein SPOCK),Secreted,podocyte;cerebellar granule cell;adventitial cell,
TFPI2,,,,no,10.26,8.219,117505,96041,-0.32,ENSG00000105825,Tissue factor pathway inhibitor 2 (TFPI-2) (Placental protein 5) (PP5),Secreted,pancreatic ductal cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;glomerular capillary endothelial cell;mesothelial cell of pleura;epithelial cell of uterus;basal cell of prostate epithelium;trophoblast giant cell;fibroblast of connective tissue of glandular part of prostate,
TGFB1,,,,no,0.496,0.604,5679,7058,0.285,ENSG00000105329,Transforming growth factor beta-1 proprotein,Secreted,"extravillous trophoblast;platelet;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytotoxic T cell;mucosal invariant T cell;CD16-positive, CD56-dim natural killer cell, human;megakaryocyte;osteoblast",TGFb
TGFBR3,,,,no,9.845,11.175,112756,130572,0.183,ENSG00000069702,Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III),Cell membrane,corneal endothelial cell;podocyte;muscle cell;smooth muscle cell;skeletal muscle fibroblast;preadipocyte;brown preadipocyte;fat cell;white fat cell;brown fat cell;adipocyte of breast,
TGM2,,,,no,6.11,3.562,69980,41620,-0.779,ENSG00000198959,Protein-glutamine gamma-glutamyltransferase 2,Cytoplasm,endocardial cell;bronchial smooth muscle cell;trophoblast giant cell;placental villous trophoblast;decidual cell;connective tissue cell;fibroblast;fibroblast of lung;myofibroblast cell;stromal cell;stromal cell of ovary,ADGRG
THBS1,,,,no,22.333,14.254,255784,166551,-0.648,ENSG00000137801,Thrombospondin-1 (Glycoprotein G),Secreted,basal cell;myoepithelial cell;myoepithelial cell of mammary gland;pulmonary ionocyte;ionocyte;alternatively activated macrophage;myometrial cell;smooth muscle cell of prostate;intermediate monocyte;reticular cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;tendon cell;salivary gland cell,THBS
THBS2,,,,no,1.823,1.682,20881,19657,-0.116,ENSG00000186340,Thrombospondin-2,,connective tissue cell;fibroblast;reticular cell;pancreatic stellate cell;fibroblast of cardiac tissue;fibroblast of mammary gland;skin fibroblast;fibroblast of breast;mesothelial fibroblast;chondrocyte;inflammatory cell,THBS
THY1,,,,no,4.527,3.897,51852,45532,-0.216,ENSG00000154096,Thy-1 membrane glycoprotein (CDw90) (Thy-1 antigen) (CD antigen CD90),Cell membrane,glioblast;Schwann cell precursor;interstitial cell of Cajal;pancreatic D cell;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;follicular dendritic cell;neuron;glycinergic neuron,THY1;ADGRE
TNC,,,,no,1.571,1.521,17995,17777,-0.046,ENSG00000041982,Tenascin (TN) (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (Tenascin-C) (TN-C),Secreted,respiratory basal cell;basal cell of epithelium of trachea;ependymal cell;preosteoblast;muscle cell;smooth muscle cell;astrocyte;connective tissue cell;fibroblast;fibroblast of lung;bronchus fibroblast of lung;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,TENASCIN
TNFRSF11B,,,,no,0.874,0.909,10005,10620,0.057,ENSG00000164761,Tumor necrosis factor receptor superfamily member 11B (Osteoclastogenesis inhibitory factor) (Osteoprotegerin),Secreted,kidney loop of Henle thin ascending limb epithelial cell;parietal epithelial cell;kidney loop of Henle thin descending limb epithelial cell,RANKL
TNFRSF12A,,,,no,10.928,7.394,125158,86399,-0.564,ENSG00000006327,Tumor necrosis factor receptor superfamily member 12A (Fibroblast growth factor-inducible immediate-early response protein 14) (FGF-inducible 14) (Tweak-receptor) (TweakR) (CD antigen CD266),Membrane,duct epithelial cell;pancreatic ductal cell;luminal epithelial cell of mammary gland;mesothelial cell of pleura;pancreatic D cell;epithelial cell of prostate;basal cell of prostate epithelium;mammary gland epithelial cell;epithelial cell of urethra;fibroblast of connective tissue of glandular part of prostate,TWEAK
VCAM1,,,,no,8.121,2.933,93007,34270,-1.469,ENSG00000162692,Vascular cell adhesion protein 1 (V-CAM 1) (VCAM-1) (INCAM-100) (CD antigen CD106),Secreted,vasa recta ascending limb cell;prostate gland microvascular endothelial cell;medullary thymic epithelial cell;parietal epithelial cell;kidney loop of Henle thin descending limb epithelial cell;follicular dendritic cell;connective tissue cell;fibroblast;fibroblast of lung;mesothelial fibroblast,VCAM
VEGFA,,,,no,9.162,8.643,104935,100994,-0.084,ENSG00000112715,"Vascular endothelial growth factor A, long form (L-VEGF) (Vascular permeability factor) (VPF)",Secreted,intestinal crypt stem cell of large intestine;type I pneumocyte;type B pancreatic cell;club cell;kidney glomerular epithelial cell;podocyte;elicited macrophage;inflammatory macrophage;liver dendritic cell;subcutaneous fat cell,VEGF
VEGFC,,,,no,0.562,0.883,6438,10317,0.651,ENSG00000150630,Vascular endothelial growth factor C (VEGF-C) (Flt4 ligand) (Flt4-L) (Vascular endothelial growth factor-related protein) (VRP),Secreted,endothelial cell of artery;cardiac endothelial cell,VEGF
WNT5A,,,,no,2.36,0.884,27031,10327,-1.417,ENSG00000114251,Protein Wnt-5a,Secreted,stromal cell of ovary,ncWNT
